invoice_no,name,city,region,product,brand,store,quantity,unit_price,discount,order_timestamp,payment_mode
INV4057,Priya,Delhi,Delhi,Keyboard,HP,Store Delhi,4,2000,500,2026-01-03 02:57:00,UPI
INV59627,Vishal,Bangalore,Karnataka,Keyboard,Logitech,Store Bangalore,3,1750,100,2026-02-10 17:07:00,UPI
INV55796,Amit,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,5,1850,50,2026-02-08 01:16:00,COD
INV82164,Sneha,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,2,1850,100,2026-02-26 08:44:00,COD
INV23541,Amit,Hyderabad,Telangana,Keyboard,Logitech,Store Hyderabad,2,1750,0,2026-01-16 15:41:00,CARD
INV72846,Anita,Hyderabad,Telangana,Keyboard,Logitech,Store Hyderabad,3,2000,500,2026-02-19 21:26:00,CARD
INV86336,Vishal,Hyderabad,Telangana,Keyboard,HP,Store Hyderabad,2,3000,1000,2026-03-01 06:16:00,CARD
INV94708,Amit,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,1,1800,0,2026-03-07 01:48:00,COD
INV78726,Rahul,Hyderabad,Telangana,Keyboard,HP,Store Hyderabad,4,2000,500,2026-02-23 23:26:00,CARD
INV41108,Amit,Delhi,Delhi,Keyboard,Logitech,Store Delhi,1,1750,50,2026-01-28 20:28:00,CARD
INV11557,Anita,Delhi,Delhi,Keyboard,HP,Store Delhi,3,1850,50,2026-01-08 07:57:00,COD
INV23877,Vishal,Delhi,Delhi,Keyboard,Logitech,Store Delhi,5,1750,50,2026-01-16 21:17:00,COD
INV65293,Amit,Bangalore,Karnataka,Keyboard,Logitech,Store Bangalore,5,1750,50,2026-02-14 15:33:00,COD
INV9497,Vishal,Mumbai,Maharashtra,Keyboard,Logitech,Store Mumbai,5,2000,500,2026-01-06 21:37:00,COD
INV90084,Vishal,Hyderabad,Telangana,Keyboard,Logitech,Store Hyderabad,2,3000,1000,2026-03-03 20:44:00,UPI
INV61574,Anita,Mumbai,Maharashtra,Keyboard,Logitech,Store Mumbai,4,1750,0,2026-02-12 01:34:00,CARD
INV5905,Amit,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,5,1850,100,2026-01-04 09:45:00,COD
INV2101,Sneha,Hyderabad,Telangana,Keyboard,HP,Store Hyderabad,1,1800,0,2026-01-01 18:21:00,CARD
INV23441,Amit,Bangalore,Karnataka,Keyboard,Logitech,Store Bangalore,1,1750,100,2026-01-16 14:01:00,COD
INV59756,Anita,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,5,3000,1000,2026-02-10 19:16:00,CARD
INV74165,Vishal,Hyderabad,Telangana,Keyboard,Logitech,Store Hyderabad,5,1750,50,2026-02-20 19:25:00,CARD
INV11210,Anita,Delhi,Delhi,Keyboard,HP,Store Delhi,2,1850,100,2026-01-08 02:10:00,COD
INV38948,Amit,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,3,1850,50,2026-01-27 08:28:00,COD
INV92532,Anita,Delhi,Delhi,Keyboard,HP,Store Delhi,1,3000,1000,2026-03-05 13:32:00,CARD
INV56096,Priya,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,4,3000,1000,2026-02-08 06:16:00,COD
INV52390,Rahul,Bangalore,Karnataka,Keyboard,Logitech,Store Bangalore,4,1750,100,2026-02-05 16:30:00,CARD
INV9595,Anita,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,4,2000,500,2026-01-06 23:15:00,UPI
INV100567,Rahul,Chennai,Tamil Nadu,Keyboard,Logitech,Store Chennai,3,2000,500,2026-03-11 03:27:00,UPI
INV50124,Rahul,Chennai,Tamil Nadu,Keyboard,Logitech,Store Chennai,3,1750,100,2026-02-04 02:44:00,COD
INV99013,Sneha,Delhi,Delhi,Keyboard,Logitech,Store Delhi,3,3000,1000,2026-03-10 01:33:00,UPI
INV17510,Vishal,Chennai,Tamil Nadu,Keyboard,Logitech,Store Chennai,1,1750,0,2026-01-12 11:10:00,COD
INV34304,Sneha,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,2,1850,100,2026-01-24 03:04:00,CARD
INV96190,Vishal,Chennai,Tamil Nadu,Keyboard,Logitech,Store Chennai,2,1750,50,2026-03-08 02:30:00,UPI
INV26061,Rahul,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,1,1800,0,2026-01-18 09:41:00,COD
INV72236,Vishal,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,5,3000,1000,2026-02-19 11:16:00,UPI
INV74832,Rahul,Bangalore,Karnataka,Keyboard,Logitech,Store Bangalore,1,1750,100,2026-02-21 06:32:00,COD
INV11775,Sneha,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,2,3000,1000,2026-01-08 11:35:00,COD
INV65355,Priya,Hyderabad,Telangana,Keyboard,Logitech,Store Hyderabad,3,3000,1000,2026-02-14 16:35:00,CARD
INV51793,Anita,Hyderabad,Telangana,Keyboard,Logitech,Store Hyderabad,2,1750,0,2026-02-05 06:33:00,CARD
INV66212,Sneha,Hyderabad,Telangana,Keyboard,Logitech,Store Hyderabad,3,1750,0,2026-02-15 06:52:00,CARD
INV96478,Anita,Hyderabad,Telangana,Keyboard,HP,Store Hyderabad,2,1800,0,2026-03-08 07:18:00,CARD
INV89085,Vishal,Chennai,Tamil Nadu,Keyboard,Logitech,Store Chennai,3,2000,500,2026-03-03 04:05:00,CARD
INV25225,Rahul,Mumbai,Maharashtra,Keyboard,Logitech,Store Mumbai,2,1750,100,2026-01-17 19:45:00,UPI
INV97838,Anita,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,3,2000,500,2026-03-09 05:58:00,UPI
INV78679,Sneha,Delhi,Delhi,Keyboard,Logitech,Store Delhi,1,3000,1000,2026-02-23 22:39:00,COD
INV99686,Amit,Mumbai,Maharashtra,Keyboard,Logitech,Store Mumbai,3,1750,50,2026-03-10 12:46:00,COD
INV15977,Rahul,Mumbai,Maharashtra,Keyboard,Logitech,Store Mumbai,5,1750,50,2026-01-11 09:37:00,COD
INV7234,Anita,Hyderabad,Telangana,Keyboard,Logitech,Store Hyderabad,5,1750,50,2026-01-05 07:54:00,CARD
INV12783,Anita,Delhi,Delhi,Keyboard,Logitech,Store Delhi,2,1750,0,2026-01-09 04:23:00,UPI
INV31722,Amit,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,2,1850,50,2026-01-22 08:02:00,COD
INV71623,Amit,Mumbai,Maharashtra,Keyboard,Logitech,Store Mumbai,4,1750,50,2026-02-19 01:03:00,CARD
INV100935,Priya,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,2,1850,50,2026-03-11 09:35:00,CARD
INV92270,Amit,Bangalore,Karnataka,Keyboard,Logitech,Store Bangalore,5,2000,500,2026-03-05 09:10:00,UPI
INV26881,Priya,Hyderabad,Telangana,Keyboard,HP,Store Hyderabad,3,1850,50,2026-01-18 23:21:00,CARD
INV99110,Vishal,Hyderabad,Telangana,Keyboard,Logitech,Store Hyderabad,3,3000,1000,2026-03-10 03:10:00,CARD
INV6116,Rahul,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,3,1800,0,2026-01-04 13:16:00,UPI
INV92152,Amit,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,4,3000,1000,2026-03-05 07:12:00,CARD
INV41351,Amit,Hyderabad,Telangana,Keyboard,Logitech,Store Hyderabad,2,2000,500,2026-01-29 00:31:00,COD
INV83532,Priya,Delhi,Delhi,Keyboard,Logitech,Store Delhi,1,3000,1000,2026-02-27 07:32:00,COD
INV57057,Anita,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,3,3000,1000,2026-02-08 22:17:00,UPI
INV29826,Anita,Delhi,Delhi,Keyboard,HP,Store Delhi,4,1850,100,2026-01-21 00:26:00,CARD
INV8532,Amit,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,4,3000,1000,2026-01-06 05:32:00,COD
INV98783,Rahul,Chennai,Tamil Nadu,Keyboard,Logitech,Store Chennai,4,1750,0,2026-03-09 21:43:00,COD
INV86543,Vishal,Hyderabad,Telangana,Keyboard,HP,Store Hyderabad,1,2000,500,2026-03-01 09:43:00,COD
INV70829,Priya,Chennai,Tamil Nadu,Keyboard,Logitech,Store Chennai,2,1750,100,2026-02-18 11:49:00,CARD
INV77733,Rahul,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,4,2000,500,2026-02-23 06:53:00,CARD
INV63574,Rahul,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,3,1850,50,2026-02-13 10:54:00,UPI
INV100465,Anita,Delhi,Delhi,Keyboard,Logitech,Store Delhi,1,1750,0,2026-03-11 01:45:00,UPI
INV35117,Rahul,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,4,1850,50,2026-01-24 16:37:00,CARD
INV92773,Anita,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,1,2000,500,2026-03-05 17:33:00,COD
INV62786,Priya,Hyderabad,Telangana,Keyboard,HP,Store Hyderabad,5,3000,1000,2026-02-12 21:46:00,UPI
INV72355,Rahul,Hyderabad,Telangana,Keyboard,HP,Store Hyderabad,2,1850,100,2026-02-19 13:15:00,UPI
INV84839,Sneha,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,1,3000,1000,2026-02-28 05:19:00,CARD
INV45390,Priya,Hyderabad,Telangana,Keyboard,Logitech,Store Hyderabad,3,1750,0,2026-01-31 19:50:00,CARD
INV22688,Vishal,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,4,2000,500,2026-01-16 01:28:00,CARD
INV40720,Vishal,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,3,1800,0,2026-01-28 14:00:00,UPI
INV57802,Vishal,Chennai,Tamil Nadu,Keyboard,Logitech,Store Chennai,3,3000,1000,2026-02-09 10:42:00,COD
INV16656,Amit,Chennai,Tamil Nadu,Keyboard,Logitech,Store Chennai,5,2000,500,2026-01-11 20:56:00,COD
INV100473,Vishal,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,2,2000,500,2026-03-11 01:53:00,UPI
INV23378,Rahul,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,1,1850,100,2026-01-16 12:58:00,CARD
INV80305,Sneha,Mumbai,Maharashtra,Keyboard,Logitech,Store Mumbai,1,1750,100,2026-02-25 01:45:00,COD
INV95392,Rahul,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,5,1850,100,2026-03-07 13:12:00,UPI
INV91091,Vishal,Mumbai,Maharashtra,Keyboard,Logitech,Store Mumbai,3,1750,50,2026-03-04 13:31:00,COD
INV92654,Sneha,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,3,2000,500,2026-03-05 15:34:00,COD
INV9844,Anita,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,3,3000,1000,2026-01-07 03:24:00,COD
INV6685,Anita,Delhi,Delhi,Keyboard,HP,Store Delhi,3,1850,50,2026-01-04 22:45:00,CARD
INV45906,Priya,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,2,1850,100,2026-02-01 04:26:00,COD
INV58570,Vishal,Hyderabad,Telangana,Keyboard,Logitech,Store Hyderabad,2,2000,500,2026-02-09 23:30:00,COD
INV49191,Rahul,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,4,1850,100,2026-02-03 11:11:00,COD
INV25396,Priya,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,5,3000,1000,2026-01-17 22:36:00,UPI
INV34034,Sneha,Bangalore,Karnataka,Keyboard,Logitech,Store Bangalore,4,1750,100,2026-01-23 22:34:00,CARD
INV27460,Anita,Hyderabad,Telangana,Keyboard,Logitech,Store Hyderabad,2,2000,500,2026-01-19 09:00:00,COD
INV81064,Sneha,Delhi,Delhi,Keyboard,Logitech,Store Delhi,5,3000,1000,2026-02-25 14:24:00,CARD
INV56071,Amit,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,2,1850,50,2026-02-08 05:51:00,UPI
INV78106,Anita,Hyderabad,Telangana,Keyboard,HP,Store Hyderabad,2,1850,100,2026-02-23 13:06:00,CARD
INV15095,Priya,Delhi,Delhi,Keyboard,Logitech,Store Delhi,1,2000,500,2026-01-10 18:55:00,CARD
INV34085,Sneha,Hyderabad,Telangana,Keyboard,Logitech,Store Hyderabad,4,3000,1000,2026-01-23 23:25:00,COD
INV5724,Sneha,Bangalore,Karnataka,Keyboard,Logitech,Store Bangalore,2,2000,500,2026-01-04 06:44:00,UPI
INV3623,Rahul,Hyderabad,Telangana,Keyboard,Logitech,Store Hyderabad,2,1750,50,2026-01-02 19:43:00,COD
INV43150,Anita,Hyderabad,Telangana,Keyboard,HP,Store Hyderabad,4,1850,100,2026-01-30 06:30:00,CARD
INV70361,Priya,Hyderabad,Telangana,Keyboard,Logitech,Store Hyderabad,1,2000,500,2026-02-18 04:01:00,CARD
INV20173,Vishal,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,4,1850,50,2026-01-14 07:33:00,CARD
INV74454,Anita,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,5,3000,1000,2026-02-21 00:14:00,COD
INV23896,Anita,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,4,1850,50,2026-01-16 21:36:00,CARD
INV3948,Amit,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,1,1850,100,2026-01-03 01:08:00,COD
INV35069,Rahul,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,3,3000,1000,2026-01-24 15:49:00,CARD
INV80624,Amit,Delhi,Delhi,Keyboard,Logitech,Store Delhi,2,2000,500,2026-02-25 07:04:00,UPI
INV58662,Priya,Delhi,Delhi,Keyboard,Logitech,Store Delhi,4,3000,1000,2026-02-10 01:02:00,CARD
INV65240,Rahul,Hyderabad,Telangana,Keyboard,Logitech,Store Hyderabad,3,1750,100,2026-02-14 14:40:00,CARD
INV43290,Amit,Delhi,Delhi,Keyboard,Logitech,Store Delhi,3,3000,1000,2026-01-30 08:50:00,COD
INV24882,Anita,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,4,1800,0,2026-01-17 14:02:00,COD
INV4080,Vishal,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,2,1850,100,2026-01-03 03:20:00,COD
INV64127,Amit,Bangalore,Karnataka,Keyboard,Logitech,Store Bangalore,4,1750,0,2026-02-13 20:07:00,CARD
INV53583,Priya,Delhi,Delhi,Keyboard,HP,Store Delhi,5,1800,0,2026-02-06 12:23:00,COD
INV48654,Rahul,Mumbai,Maharashtra,Keyboard,Logitech,Store Mumbai,3,1750,50,2026-02-03 02:14:00,CARD
INV34837,Priya,Chennai,Tamil Nadu,Keyboard,Logitech,Store Chennai,5,1750,50,2026-01-24 11:57:00,COD
INV20992,Priya,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,5,1850,100,2026-01-14 21:12:00,COD
INV13292,Priya,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,4,3000,1000,2026-01-09 12:52:00,UPI
INV52304,Anita,Bangalore,Karnataka,Keyboard,Logitech,Store Bangalore,2,1750,0,2026-02-05 15:04:00,UPI
INV99094,Amit,Delhi,Delhi,Keyboard,HP,Store Delhi,4,1850,100,2026-03-10 02:54:00,CARD
INV31819,Priya,Bangalore,Karnataka,Keyboard,Logitech,Store Bangalore,2,1750,50,2026-01-22 09:39:00,CARD
INV79880,Anita,Bangalore,Karnataka,Keyboard,Logitech,Store Bangalore,4,3000,1000,2026-02-24 18:40:00,UPI
INV8794,Amit,Delhi,Delhi,Keyboard,HP,Store Delhi,5,1850,100,2026-01-06 09:54:00,UPI
INV10315,Sneha,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,5,1850,100,2026-01-07 11:15:00,CARD
INV69930,Sneha,Chennai,Tamil Nadu,Keyboard,Logitech,Store Chennai,3,1750,0,2026-02-17 20:50:00,CARD
INV59262,Amit,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,3,1800,0,2026-02-10 11:02:00,COD
INV74446,Vishal,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,1,1850,100,2026-02-21 00:06:00,CARD
INV73065,Vishal,Delhi,Delhi,Keyboard,HP,Store Delhi,5,1800,0,2026-02-20 01:05:00,UPI
INV37825,Sneha,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,2,1850,50,2026-01-26 13:45:00,COD
INV36743,Vishal,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,3,3000,1000,2026-01-25 19:43:00,COD
INV49890,Vishal,Delhi,Delhi,Keyboard,HP,Store Delhi,5,2000,500,2026-02-03 22:50:00,CARD
INV59884,Priya,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,1,3000,1000,2026-02-10 21:24:00,UPI
INV7631,Anita,Delhi,Delhi,Keyboard,HP,Store Delhi,4,3000,1000,2026-01-05 14:31:00,CARD
INV37919,Sneha,Delhi,Delhi,Keyboard,HP,Store Delhi,2,1850,100,2026-01-26 15:19:00,CARD
INV20787,Amit,Chennai,Tamil Nadu,Keyboard,Logitech,Store Chennai,1,1750,100,2026-01-14 17:47:00,CARD
INV93971,Priya,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,2,3000,1000,2026-03-06 13:31:00,CARD
INV14522,Anita,Delhi,Delhi,Keyboard,HP,Store Delhi,2,3000,1000,2026-01-10 09:22:00,UPI
INV1768,Sneha,Hyderabad,Telangana,Keyboard,Logitech,Store Hyderabad,2,3000,1000,2026-01-01 12:48:00,COD
INV96837,Vishal,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,5,3000,1000,2026-03-08 13:17:00,COD
INV11256,Amit,Delhi,Delhi,Keyboard,HP,Store Delhi,1,2000,500,2026-01-08 02:56:00,COD
INV89937,Amit,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,4,2000,500,2026-03-03 18:17:00,UPI
INV33145,Anita,Hyderabad,Telangana,Keyboard,Logitech,Store Hyderabad,1,3000,1000,2026-01-23 07:45:00,CARD
INV26313,Sneha,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,1,3000,1000,2026-01-18 13:53:00,CARD
INV88715,Sneha,Mumbai,Maharashtra,Keyboard,Logitech,Store Mumbai,1,1750,100,2026-03-02 21:55:00,UPI
INV89465,Vishal,Hyderabad,Telangana,Keyboard,Logitech,Store Hyderabad,2,3000,1000,2026-03-03 10:25:00,CARD
INV25015,Amit,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,2,3000,1000,2026-01-17 16:15:00,CARD
INV86714,Anita,Hyderabad,Telangana,Keyboard,Logitech,Store Hyderabad,5,3000,1000,2026-03-01 12:34:00,UPI
INV43577,Anita,Chennai,Tamil Nadu,Keyboard,Logitech,Store Chennai,5,2000,500,2026-01-30 13:37:00,CARD
INV3983,Amit,Bangalore,Karnataka,Keyboard,Logitech,Store Bangalore,4,1750,100,2026-01-03 01:43:00,CARD
INV77991,Priya,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,4,3000,1000,2026-02-23 11:11:00,CARD
INV61341,Priya,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,3,1800,0,2026-02-11 21:41:00,COD
INV85260,Vishal,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,1,1850,50,2026-02-28 12:20:00,COD
INV46081,Rahul,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,3,2000,500,2026-02-01 07:21:00,CARD
INV2893,Sneha,Delhi,Delhi,Keyboard,HP,Store Delhi,2,2000,500,2026-01-02 07:33:00,COD
INV74408,Vishal,Delhi,Delhi,Keyboard,HP,Store Delhi,1,2000,500,2026-02-20 23:28:00,CARD
INV35729,Vishal,Hyderabad,Telangana,Keyboard,HP,Store Hyderabad,3,3000,1000,2026-01-25 02:49:00,CARD
INV39049,Rahul,Hyderabad,Telangana,Keyboard,Logitech,Store Hyderabad,2,1750,100,2026-01-27 10:09:00,CARD
INV79350,Priya,Hyderabad,Telangana,Keyboard,HP,Store Hyderabad,1,1800,0,2026-02-24 09:50:00,UPI
INV70625,Sneha,Delhi,Delhi,Keyboard,HP,Store Delhi,3,1850,50,2026-02-18 08:25:00,COD
INV20952,Rahul,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,5,1850,100,2026-01-14 20:32:00,UPI
INV54491,Amit,Chennai,Tamil Nadu,Keyboard,Logitech,Store Chennai,2,2000,500,2026-02-07 03:31:00,COD
INV8454,Rahul,Delhi,Delhi,Keyboard,Logitech,Store Delhi,4,1750,0,2026-01-06 04:14:00,COD
INV48810,Amit,Mumbai,Maharashtra,Keyboard,Logitech,Store Mumbai,1,1750,0,2026-02-03 04:50:00,COD
INV23389,Sneha,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,4,1850,100,2026-01-16 13:09:00,CARD
INV73658,Anita,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,5,1850,50,2026-02-20 10:58:00,CARD
INV42031,Rahul,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,2,2000,500,2026-01-29 11:51:00,CARD
INV27658,Vishal,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,4,2000,500,2026-01-19 12:18:00,UPI
INV64033,Priya,Hyderabad,Telangana,Keyboard,HP,Store Hyderabad,3,1850,100,2026-02-13 18:33:00,COD
INV9442,Rahul,Bangalore,Karnataka,Keyboard,Logitech,Store Bangalore,3,1750,0,2026-01-06 20:42:00,UPI
INV91925,Anita,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,1,1850,100,2026-03-05 03:25:00,CARD
INV45793,Vishal,Mumbai,Maharashtra,Keyboard,Logitech,Store Mumbai,2,1750,0,2026-02-01 02:33:00,CARD
INV68324,Anita,Bangalore,Karnataka,Keyboard,Logitech,Store Bangalore,2,1750,50,2026-02-16 18:04:00,CARD
INV22228,Rahul,Hyderabad,Telangana,Keyboard,HP,Store Hyderabad,2,1800,0,2026-01-15 17:48:00,UPI
INV86277,Vishal,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,3,1850,100,2026-03-01 05:17:00,UPI
INV89896,Anita,Delhi,Delhi,Keyboard,Logitech,Store Delhi,5,2000,500,2026-03-03 17:36:00,UPI
INV29703,Sneha,Bangalore,Karnataka,Keyboard,Logitech,Store Bangalore,5,2000,500,2026-01-20 22:23:00,CARD
INV37731,Anita,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,3,1800,0,2026-01-26 12:11:00,UPI
INV23999,Vishal,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,4,1850,100,2026-01-16 23:19:00,UPI
INV41369,Vishal,Mumbai,Maharashtra,Keyboard,Logitech,Store Mumbai,1,3000,1000,2026-01-29 00:49:00,UPI
INV33533,Vishal,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,3,3000,1000,2026-01-23 14:13:00,UPI
INV98223,Sneha,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,2,1800,0,2026-03-09 12:23:00,CARD
INV56519,Vishal,Delhi,Delhi,Keyboard,HP,Store Delhi,3,1850,50,2026-02-08 13:19:00,UPI
INV71851,Priya,Chennai,Tamil Nadu,Keyboard,Logitech,Store Chennai,2,1750,100,2026-02-19 04:51:00,CARD
INV98074,Vishal,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,4,1800,0,2026-03-09 09:54:00,COD
INV90391,Anita,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,1,1800,0,2026-03-04 01:51:00,COD
INV96909,Amit,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,2,1800,0,2026-03-08 14:29:00,CARD
INV71877,Amit,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,4,3000,1000,2026-02-19 05:17:00,UPI
INV26743,Rahul,Bangalore,Karnataka,Keyboard,Logitech,Store Bangalore,1,2000,500,2026-01-18 21:03:00,CARD
INV40505,Priya,Hyderabad,Telangana,Keyboard,Logitech,Store Hyderabad,1,2000,500,2026-01-28 10:25:00,CARD
INV45380,Amit,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,4,1800,0,2026-01-31 19:40:00,COD
INV59734,Sneha,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,1,3000,1000,2026-02-10 18:54:00,CARD
INV50029,Amit,Chennai,Tamil Nadu,Keyboard,Logitech,Store Chennai,4,1750,50,2026-02-04 01:09:00,CARD
INV85916,Vishal,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,2,1800,0,2026-02-28 23:16:00,UPI
INV62878,Amit,Bangalore,Karnataka,Keyboard,Logitech,Store Bangalore,4,1750,0,2026-02-12 23:18:00,COD
INV67073,Amit,Delhi,Delhi,Keyboard,HP,Store Delhi,4,1850,50,2026-02-15 21:13:00,CARD
INV41138,Rahul,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,5,1850,50,2026-01-28 20:58:00,UPI
INV28228,Anita,Chennai,Tamil Nadu,Keyboard,Logitech,Store Chennai,3,1750,100,2026-01-19 21:48:00,COD
INV2704,Amit,Bangalore,Karnataka,Keyboard,Logitech,Store Bangalore,1,1750,50,2026-01-02 04:24:00,CARD
INV73126,Priya,Hyderabad,Telangana,Keyboard,HP,Store Hyderabad,4,2000,500,2026-02-20 02:06:00,UPI
INV36938,Anita,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,4,2000,500,2026-01-25 22:58:00,UPI
INV58140,Vishal,Hyderabad,Telangana,Keyboard,HP,Store Hyderabad,2,1850,100,2026-02-09 16:20:00,UPI
INV60335,Priya,Mumbai,Maharashtra,Keyboard,Logitech,Store Mumbai,2,2000,500,2026-02-11 04:55:00,COD
INV34332,Sneha,Mumbai,Maharashtra,Keyboard,Logitech,Store Mumbai,2,3000,1000,2026-01-24 03:32:00,CARD
INV26086,Amit,Delhi,Delhi,Keyboard,Logitech,Store Delhi,2,2000,500,2026-01-18 10:06:00,COD
INV29769,Priya,Bangalore,Karnataka,Keyboard,Logitech,Store Bangalore,5,2000,500,2026-01-20 23:29:00,CARD
INV20680,Priya,Chennai,Tamil Nadu,Keyboard,Logitech,Store Chennai,4,1750,0,2026-01-14 16:00:00,UPI
INV54049,Vishal,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,5,2000,500,2026-02-06 20:09:00,UPI
INV15356,Sneha,Bangalore,Karnataka,Keyboard,HP,Store Bangalore,4,1800,0,2026-01-10 23:16:00,CARD
INV97846,Rahul,Hyderabad,Telangana,Keyboard,Logitech,Store Hyderabad,5,2000,500,2026-03-09 06:06:00,CARD
INV38723,Priya,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,3,1800,0,2026-01-27 04:43:00,UPI
INV1323,Amit,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,4,1800,0,2026-01-01 05:23:00,COD
INV68381,Rahul,Hyderabad,Telangana,Keyboard,HP,Store Hyderabad,1,1800,0,2026-02-16 19:01:00,UPI
INV78766,Vishal,Bangalore,Karnataka,Keyboard,Logitech,Store Bangalore,2,3000,1000,2026-02-24 00:06:00,COD
INV37806,Vishal,Chennai,Tamil Nadu,Keyboard,HP,Store Chennai,2,1800,0,2026-01-26 13:26:00,UPI
INV50148,Sneha,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,5,1800,0,2026-02-04 03:08:00,UPI
INV54380,Anita,Delhi,Delhi,Keyboard,Logitech,Store Delhi,5,1750,50,2026-02-07 01:40:00,CARD
INV60005,Sneha,Hyderabad,Telangana,Keyboard,HP,Store Hyderabad,4,1850,100,2026-02-10 23:25:00,CARD
INV58320,Priya,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,1,2000,500,2026-02-09 19:20:00,CARD
INV93257,Rahul,Mumbai,Maharashtra,Keyboard,HP,Store Mumbai,2,1850,100,2026-03-06 01:37:00,UPI
INV70005,Sneha,Mumbai,Maharashtra,Keyboard,Logitech,Store Mumbai,2,1750,0,2026-02-17 22:05:00,UPI
